node_id,elevation_m
s7162321058,44.0
s7162321059,167.0
s7162321063,71.0
s7162349311,72.0
s7698287402,999.0
s7838378983,1673.0
s8325386818,1273.0
s8792007305,531.0
s8792575637,1046.0
s8792583777,721.0
s8792583778,760.0
s8792619686,645.0
s8792619687,627.0
s8792619693,406.0
s8792655595,24.0
s8794012568,734.0
s8794012569,713.0
s8898472255,846.0
s8898472256,832.0
s8898472257,877.0
s8898472258,893.0
s8907279921,1592.0
s8907279923,1653.0
s8907279924,1646.0
s9186667385,1653.0
s10570216797,957.0
s10570230615,1373.0
s10570239687,998.0
s10570246159,1392.0
s10570246901,1013.0
s10570246902,914.0
s10570248059,1621.0
s10570248227,1362.0
s10570248754,1297.0
s10570249434,1462.0
s10570249800,1066.0
s10570251658,1125.0
s10570251660,894.0
s10570253258,913.0
s10570253259,971.0
s10570254229,1479.0
s10570254230,616.0
s10570254316,960.0
s10709887836,1437.0
s10709921608,1208.0
s10709921609,319.0
s10725655745,755.0
s10725655747,965.0
s10725662331,1436.0
s10958222661,1428.0
s10958222662,1434.0
s10958222663,1448.0
s11763920596,52.0
s12195541209,996.0
s12195541210,1145.0
s12195541211,1021.0
s12195541213,952.0
s12195541214,957.0
s12243694657,263.0
s12279692850,279.0
s12450410523,1658.0
s12462563220,1757.0
s12465317247,1846.0
s12875788253,539.0
s12875788254,562.0
s12875788255,554.0
s12875788256,538.0
s12875788257,662.0
s12875788258,678.0
s12875788259,521.0
s12875788260,538.0
s13550836663,510.0
s13550983409,805.0
s13568394638,966.0
s13568394643,1117.0
s13568394644,1082.0
s13568394653,1205.0
s13568394662,1025.0
s13572972983,948.0
s245702605,179.0
s245704276,579.0
s245704318,277.0
s245704838,262.0
s245705252,809.0
s245705514,811.0
s245706849,706.0
s245708693,1335.0
s245710288,1024.0
s245710527,118.0
s245710577,893.0
s245710645,1211.0
s245711650,1283.0
s245711703,486.0
s245711806,914.0
s245711908,1571.0
s245712520,1179.0
s245712869,1384.0
s245712879,744.0
s245713318,841.0
s245713805,915.0
s245714304,1549.0
s245714375,902.0
s245714410,1567.0
s245715530,854.0
s245715707,823.0
s245717775,1034.0
s245718266,1039.0
s245720464,623.0
s245720768,553.0
s245722057,216.0
s856728488,662.0
s1795712165,1216.0
s1848820961,187.0
s1848820962,1046.0
s2017884064,89.0
s2083635814,1412.0
s2083635815,72.0
s2083635817,68.0
s2083635818,339.0
s2083635820,684.0
s2083680071,1161.0
s2083680073,770.0
s2083680074,557.0
s2084596890,676.0
s2084596946,775.0
s2135982229,809.0
s2135988032,762.0
s2455229369,1069.0
s2455229535,818.0
s2455262478,830.0
s2455486911,438.0
s2491833516,670.0
s2501070214,1205.0
s2501374379,1198.0
s2501392970,1153.0
s2518720215,547.0
s2518720479,826.0
s2518720637,169.0
s2518804531,96.0
s2518842117,224.0
s3158801851,1322.0
s3158802298,1548.0
s3158802307,1115.0
s3158802416,1516.0
s3158802941,1362.0
s3885088826,1293.0
s3885089326,1061.0
s3885106214,1302.0
s5232413103,227.0
s5380417193,707.0
s5380417201,135.0
s5380417370,609.0
s5380417421,602.0
s5380417435,511.0
s5702255825,1163.0
s5822801358,847.0
s6188504443,54.0
s6202256842,1215.0
s6202381605,1166.0
s6202382789,518.0
s6205513687,1372.0
s6205920888,1566.0
s6205920998,1393.0
s6205920999,1250.0
s6205921914,1381.0
s6205938165,1505.0
s6206020924,1095.0
s6206079133,1640.0
s6206079134,1481.0
s6206079135,1178.0
s6206079140,1550.0
s6206207760,89.0
s6206323710,756.0
s6206323711,812.0
s6207231256,1326.0
s6207231388,1300.0
s6207231389,1338.0
s6207231390,969.0
s6207231391,1546.0
s6207231392,1413.0
s6208692951,870.0
s6208778433,778.0
s6210677028,1437.0
s6210677029,1262.0
s6210677032,1351.0
s6210677033,1334.0
s6210677034,1247.0
s6210677035,1180.0
s6210677036,1106.0
s6210677037,1127.0
s6210677038,1278.0
s6210831107,135.0
s6239245721,76.0
s6512763291,1167.0
s6512796825,1384.0
s6586137905,1262.0
s6586155061,594.0
s6586159894,162.0
s6586176715,144.0
s6586180775,562.0
s6586189285,185.0
s6586189768,1080.0
s6586194632,1580.0
s6586196583,1100.0
s6586199424,1512.0
s6586201638,1057.0
s6586208174,605.0
s6588373707,113.0
s6588409248,1045.0
s6588411341,630.0
s6588417781,1018.0
s6588443125,366.0
s6590383612,167.0
s6590409226,76.0
s6595802081,120.0
s6824936286,1098.0
s6824937385,69.0
s6826316787,1313.0
s6827118489,774.0
s7047092741,120.0
s7162161882,770.0
s7162161883,559.0
s7162182743,898.0
s7379321416,843.0
s9846000394,882.0
s9917457945,1357.0
s9917468717,1324.0
s9917744605,49.0
s9917764822,79.0
s9917804358,74.0
s10095674124,1546.0
s10095757591,1049.0
s12249036273,124.0
s12249233747,112.0
s12249233748,429.0
s12256431687,730.0
s12256449181,603.0
s12256461760,704.0
s12256464970,896.0
s12256464976,769.0
s12269716838,43.0
s12272115214,101.0
s12272115216,58.0
s12434558865,607.0
s12811469927,1385.0
s12872853039,110.0
s13005440749,1201.0
s13005440783,1182.0
s13005444801,949.0
s245732146,1294.0
s245736456,1536.0
s245736606,1457.0
s245741532,1799.0
s245745090,634.0
s245750654,754.0
s830367831,983.0
s1431554634,1489.0
s1676893235,1259.0
s2084899505,520.0
s2084956629,1675.0
s2084973726,1392.0
s2084973729,1335.0
s2084973884,1883.0
s2455740979,1213.0
s2459266817,1167.0
s2682295768,1206.0
s2682789681,954.0
s2717284577,1090.0
s2717326100,1314.0
s2717339767,1202.0
s2719492929,643.0
s2720295490,1297.0
s2720296299,1199.0
s2720307180,1112.0
s2720307181,1122.0
s2725104185,1354.0
s3253385745,1802.0
s3613137018,1469.0
s3834459648,1775.0
s3901517090,1360.0
s3925317113,1558.0
s4100970859,767.0
s4260263035,304.0
s4269670653,314.0
s4273504145,385.0
s4315550898,1081.0
s4514882420,248.0
s5757542021,1272.0
s5757543119,1452.0
s5757552042,1456.0
s5763175304,456.0
s5763183353,465.0
s5870291398,1301.0
s5938675294,199.0
s5951766963,1658.0
s5951964665,711.0
s5951965122,759.0
s6148448564,189.0
s6151697397,2189.0
s6151697399,1729.0
s6151697401,1657.0
s6151697404,778.0
s6151697408,900.0
s6151697409,1066.0
s6151697419,1795.0
s6151697428,822.0
s6151698438,1125.0
s6244035401,1553.0
s6244035402,1428.0
s6244035745,1423.0
s6244035746,1178.0
s6257013736,1106.0
s6284526881,1674.0
s6286190569,1478.0
s6286331613,1097.0
s6286331614,1510.0
s6286587448,1401.0
s6286587449,1483.0
s6286587450,1518.0
s6286587451,1359.0
s6286587452,1404.0
s6286587454,1392.0
s6286587460,1432.0
s6286587461,1419.0
s6286587462,1460.0
s6286587463,1570.0
s6818305739,1677.0
s6818305779,615.0
s6818318518,1409.0
s6818321786,874.0
s6818321787,1099.0
s6818978587,640.0
s6818978588,646.0
s6818978589,1182.0
s6818978590,1202.0
s6818979588,1058.0
s6818979589,1038.0
s6818979590,974.0
s6818979591,769.0
s6818979687,841.0
s6818979688,1284.0
s6818979689,1082.0
s6818979691,705.0
s6819061578,1394.0
s6819068386,1704.0
s6819100585,1435.0
s6819105785,1674.0
s6819152693,1998.0
s6819152799,1566.0
s6819153988,1917.0
s6819154386,1514.0
s6819934390,1243.0
s6819961591,1599.0
s6819961685,1554.0
s6819961692,1676.0
s6819961694,1660.0
s6819961695,1587.0
s6819961696,1600.0
s6819961697,1552.0
s6820746526,1436.0
s6820746586,2055.0
s6820746592,2132.0
s6820757827,893.0
s6820875485,1424.0
s6820875685,1789.0
s6821014212,862.0
s6821022288,909.0
s6821169685,1128.0
s6821170952,1428.0
s6821180870,766.0
s6823553389,173.0
s6823699595,451.0
s6823831685,1598.0
s6871220210,1259.0
s6871220278,896.0
s6878533651,1153.0
s6888255508,399.0
s6888256493,810.0
s7160202172,1640.0
s7160202173,1529.0
s7160202174,1912.0
s7160227764,2202.0
s7160227765,1294.0
s7160227766,214.0
s7160248166,1700.0
s7160366344,1431.0
s7160367649,843.0
s7160367650,954.0
s7160367651,1168.0
s7160367652,960.0
s7160367653,1851.0
s7160367654,997.0
s7160367655,1018.0
s7160394994,1240.0
s7160409547,832.0
s7160464304,629.0
s7160464305,552.0
s7418609008,153.0
s7924945335,1379.0
s7924945336,1105.0
s7924945337,1460.0
s8148061477,477.0
s8148061479,1276.0
s8148061480,1047.0
s8148061481,1007.0
s8148061483,647.0
s8148080629,560.0
s8148080630,572.0
s8148080631,349.0
s8148080952,816.0
s8148080953,898.0
s8148087804,1177.0
s8148087805,1364.0
s8148087806,1444.0
s8148087807,1225.0
s8148087808,1607.0
s8148087809,1989.0
s8148089571,1029.0
s8148110403,1385.0
s8148110404,1407.0
s8148110405,1292.0
s8148110406,1379.0
s8148110407,1304.0
s8148110408,1768.0
s8148110409,2122.0
s8148110411,2010.0
s8148110412,2058.0
s8148110413,2245.0
s8148110414,1838.0
s8148110415,1802.0
s8148110416,1632.0
s8148124917,1864.0
s8148124918,1200.0
s8148124919,1224.0
s8148124920,1601.0
s8148124921,893.0
s8148128731,1272.0
s8148128732,1262.0
s8148128733,1661.0
s8148134751,541.0
s8148134753,440.0
s8148134754,723.0
s8148134756,455.0
s8148134757,1482.0
s8148134758,1409.0
s8148134759,1301.0
s8148134760,1319.0
s8148134761,1056.0
s8148134762,1830.0
s8148134763,1942.0
s8148134764,1894.0
s8148134766,1650.0
s8148354465,721.0
s8148354466,1469.0
s8148354467,1213.0
s8148354468,1062.0
s8148354470,1906.0
s8148354471,2018.0
s8148354472,2091.0
s8148354473,1593.0
s8148354474,1518.0
s8148354477,1641.0
s8148354478,979.0
s8148354479,1245.0
s8148354480,1238.0
s8148354481,1185.0
s8148354483,1233.0
s8148354484,1504.0
s8148354485,1408.0
s8148354991,1285.0
s8148354992,1051.0
s8148354993,1326.0
s8148354994,1127.0
s8148354995,664.0
s8148354996,1167.0
s8148354997,1006.0
s8148354998,1051.0
s8148355000,918.0
s8148355392,1449.0
s8148355393,1232.0
s8148355394,1724.0
s8148355395,1781.0
s8148355396,2083.0
s8148355398,1227.0
s8148355399,2200.0
s8148355400,2179.0
s8148355401,1470.0
s8148355402,1974.0
s8148355403,2006.0
s8148355404,1435.0
s8148355405,2007.0
s8148355406,1629.0
s8148355408,1982.0
s8148355409,1049.0
s8148355410,956.0
s8148355411,767.0
s8148434763,1715.0
s8148434764,1655.0
s8148434765,1607.0
s8148434767,1583.0
s8148434768,1116.0
s8148434770,1056.0
s8148434771,1487.0
s8148437992,998.0
s8148437994,1369.0
s8148437995,1365.0
s8148437996,1273.0
s8148437998,1497.0
s8148437999,942.0
s8148438000,1099.0
s8148438001,1267.0
s8148438003,1418.0
s8148438005,1364.0
s8148438006,1419.0
s8148438007,1132.0
s8148438008,1123.0
s8148438009,1360.0
s8148438012,1108.0
s8148438013,1211.0
s8148438015,1785.0
s8366454266,1655.0
s8366454267,1731.0
s8366454268,1778.0
s8366454269,1786.0
s8366454270,1753.0
s8366454271,1629.0
s8366454272,1643.0
s9355820992,1105.0
s9355820993,1322.0
s9790589852,1169.0
s9790589853,947.0
s9790589854,749.0
s9790620531,1281.0
s9796151642,1944.0
s9802475755,832.0
s9848477225,160.0
s9894642410,1687.0
s10620682238,1500.0
s10620682239,1659.0
s10620682241,1659.0
s10620757162,1456.0
s10620757190,1337.0
s10620761550,1442.0
s10620761551,1433.0
s10620761552,1476.0
s10620761554,1331.0
s10620761555,1506.0
s10620966781,1679.0
s10648078215,1669.0
s10648078216,1689.0
s10648078217,1976.0
s10648078218,1703.0
s10669054105,1021.0
s10669054106,1144.0
s10669071328,1586.0
s10669071361,865.0
s10669071371,970.0
s10719014271,1321.0
s10719014287,2057.0
s10719014288,1322.0
s10732480825,1548.0
s10732480826,1555.0
s10732480827,1356.0
s10732489662,1803.0
s10732507676,1510.0
s10799080117,1209.0
s10799080118,1039.0
s10944476433,1153.0
s10944476434,1186.0
s10944476450,1939.0
s11054690766,509.0
s11054690795,527.0
s11054712786,352.0
s11101167576,633.0
s11412171812,1545.0
s11533305482,1799.0
s11533381704,1776.0
s11533567268,1375.0
s11533650694,1209.0
s11533650695,1473.0
s11533650696,1528.0
s11987579191,1244.0
s11987579192,1706.0
s11987579193,1286.0
s12498253334,545.0
s12498253335,393.0
s12541101432,703.0
s12541101457,729.0
s12541240037,716.0
s12638756480,1443.0
s12850344988,1897.0
s12850351618,1068.0
s12880810290,820.0
s12880810291,1426.0
s12881142089,1597.0
s12881142091,1535.0
s12886908154,1757.0
s12886908169,1984.0
s12894596382,941.0
s12894596383,1080.0
s12894596384,1544.0
s12894596386,842.0
s12894596387,992.0
s12944266094,1522.0
s12944266096,1388.0
s12944266099,1684.0
s12944267600,899.0
s12944267968,1028.0
s12944267969,1291.0
s12960840174,714.0
s13014920182,1984.0
s13014920183,1953.0
s13049752729,1038.0
s13052363744,859.0
s13334781335,1212.0
s13341515682,1297.0
s13346909338,1248.0
s13346909339,1499.0
s13355210108,1310.0
s13355227282,1204.0
s13355227283,1385.0
s13355604897,1165.0
s13355646547,1618.0
s13357466770,1298.0
s13357466771,1126.0
s13357466772,1223.0
s13357466773,1046.0
s13357492521,1316.0
s13358890075,770.0
s13358890077,956.0
s13358890078,1629.0
s13358890079,1650.0
s13358890096,1579.0
s13358890097,1517.0
s13359848826,1155.0
s13359848828,1889.0
s13359848829,2162.0
s13359848830,2100.0
s13359848831,2089.0
s13359848832,1808.0
s13359848833,2043.0
s13359868754,1234.0
s13360941982,1616.0
s13360970462,1771.0
s13360970481,2056.0
s13360970548,1326.0
s13360970549,1907.0
s13360998322,778.0
s13587276059,1558.0
s13592325196,654.0
s13592356504,1189.0
s13592427510,884.0
s13598195308,738.0
s13608739678,992.0
s13608797770,1293.0
s13608797771,1191.0
s13608851991,1560.0
s13608853051,1504.0
s13608853052,1678.0
s13608855294,1606.0
s13668292381,1280.0
s13668292382,1432.0
s13673439693,1482.0
s13673439694,1367.0
s13673439695,1539.0
s13705438695,1283.0
s342098357,652.0
s342098565,1934.0
s342098725,3749.0
s342104453,1552.0
s496992033,1763.0
s974465706,1861.0
s1477920206,406.0
s1477920223,1700.0
s1478006142,1150.0
s1478006149,602.0
s1478006151,1499.0
s3295104378,1005.0
s4217506952,1467.0
s4491382813,436.0
s4571035218,1314.0
s4571035579,1342.0
s5525442757,1640.0
s5526569892,1340.0
s5526614760,1376.0
s5528237369,1131.0
s5532229344,1717.0
s5536314733,1822.0
s6617643134,1732.0
s6617643281,1448.0
s8568637913,3826.0
s9351622454,1593.0
s9534144197,1206.0
s9534195011,1160.0
s9645176146,973.0
s9645284999,1154.0
s9645309731,1159.0
s11694774371,3926.0
s11694774372,3697.0
s11697106182,4031.0
s12854457861,861.0
s13148720740,1634.0
s13190504525,1919.0
s245716839,741.0
s245717374,12.0
s245717567,784.0
s245719153,46.0
s1472750570,106.0
s2461591963,18.0
s2461651935,35.0
s2555537352,63.0
s2555537354,70.0
s2555537355,78.0
s5232535021,112.0
s7021034861,22.0
s7160962613,32.0
s7161051034,672.0
s7161894055,50.0
s7161894057,63.0
s7161894058,26.0
s7161931783,22.0
s7161971603,42.0
s7161971605,22.0
s7161987054,65.0
s7162005131,48.0
s7284724233,52.0
s10223133166,50.0
s10548616320,49.0
s10548646444,38.0
s12138120130,189.0
s12308317670,56.0
s13277563613,76.0
s245750160,99.0
s568606426,187.0
s568606427,107.0
s697273373,332.0
s697273374,285.0
s1138145006,141.0
s1464961578,49.0
s1478619253,242.0
s1692916215,55.0
s1893734008,132.0
s1894235028,144.0
s2554084452,2566.0
s2554084504,1896.0
s2554092089,2350.0
s2554092102,2369.0
s2554092126,2279.0
s2560561826,2169.0
s2720805753,2297.0
s2900638855,1793.0
s3487433046,1693.0
s3677482325,138.0
s4167394380,2165.0
s4290979572,2015.0
s4873380341,2309.0
s4879813354,1486.0
s4991027364,43.0
s4991214365,44.0
s4991214366,43.0
s4991214367,44.0
s4991214368,46.0
s4991214369,43.0
s4991214370,48.0
s4993551484,48.0
s4993551485,48.0
s4993555667,47.0
s4993555668,47.0
s4993555669,47.0
s4993555670,47.0
s4993555671,47.0
s4993555672,46.0
s4993555673,46.0
s4993555674,46.0
s5475067404,597.0
s5641875850,1295.0
s5940474808,68.0
s6127940020,64.0
s6129018763,536.0
s6146234514,793.0
s6146234516,215.0
s6146234517,263.0
s6146234520,763.0
s6146234522,603.0
s6274741466,44.0
s6535361149,610.0
s6535361155,988.0
s6897345212,1937.0
s7156924165,1271.0
s7156930489,101.0
s7156954949,47.0
s7156954950,55.0
s7157132723,51.0
s7157132730,43.0
s7157132731,39.0
s7603349927,280.0
s7603559906,214.0
s7603559907,192.0
s7603559910,141.0
s7604959065,140.0
s7604959066,137.0
s7604959068,161.0
s7604959069,143.0
s7604959070,125.0
s7604959072,147.0
s7604959075,130.0
s7604959076,135.0
s7604959077,143.0
s7605288785,121.0
s7605288788,253.0
s7605288791,227.0
s7605605798,220.0
s7605605799,240.0
s7605605800,219.0
s7605605803,136.0
s7605605804,138.0
s7605841075,159.0
s7605841076,157.0
s7605841077,159.0
s7605841078,144.0
s7605841079,139.0
s7605841080,126.0
s7606137034,115.0
s7606137035,111.0
s7606137036,116.0
s7606137037,128.0
s7606137038,119.0
s7606137039,117.0
s7606137040,113.0
s7677314322,1893.0
s7677319202,2233.0
s7677343516,2049.0
s7679637849,113.0
s7679637851,113.0
s7679637852,117.0
s7679637857,104.0
s7679637861,105.0
s7679637863,116.0
s7679637864,102.0
s7679637865,105.0
s7679637866,104.0
s7679637867,103.0
s7679646988,100.0
s7679646989,102.0
s7679647073,96.0
s7680009265,100.0
s7680009266,96.0
s7688079742,108.0
s7688079746,96.0
s7688079748,93.0
s7688079749,94.0
s7688079750,94.0
s7688079751,93.0
s7688079752,92.0
s7688079754,94.0
s7688079755,90.0
s7688079756,95.0
s7688079757,93.0
s7688079758,90.0
s7688079759,88.0
s7908848385,293.0
s8599315953,1198.0
s8974969402,804.0
s9313388764,1800.0
s9347252369,1220.0
s9347252542,2299.0
s9347252543,2279.0
s9560376500,65.0
s9567086965,171.0
s9759272800,57.0
s9759316691,60.0
s9759321744,56.0
s9759324409,61.0
s9759331840,61.0
s9759334865,58.0
s9759335879,62.0
s9759362733,54.0
s9759408980,60.0
s9759445239,60.0
s9759485954,64.0
s9759903510,59.0
s9759912714,60.0
s9759952582,60.0
s9759959569,59.0
s9759985844,59.0
s9760022154,58.0
s9760036708,55.0
s9760040466,57.0
s9760048113,56.0
s9760065140,59.0
s9763436632,62.0
s9763515297,65.0
s9836602584,71.0
s9836602587,73.0
s9836697047,73.0
s9836697048,73.0
s9836731221,71.0
s9836731302,70.0
s9840427853,69.0
s9843778313,59.0
s9843778314,55.0
s9843778315,58.0
s9843979644,65.0
s9843979645,65.0
s9843979646,60.0
s9843979647,62.0
s9854845599,65.0
s9854848809,67.0
s9854856042,65.0
s9854868997,72.0
s9854901791,70.0
s9858006122,48.0
s9858006123,44.0
s9858006124,44.0
s9858006125,43.0
